gauge_id,station_name,river,REGIMEN_RIO,COD_SAIH,COD_DMA,COD_MASA_AGUA,FOTOGRAFIA,PLANO,SECCION,ORGANISMO_CUENCA_VISOR,COD_SITUACION_ESTACION,SITUACION_ESTACION,ESTADO,ANO_INICIO_MEDIDAS,ANO_FIN_MEDIDAS,COD_SAICA,COORD_UTMX_H30_ETRS89,COORD_UTMY_H30_ETRS89,altitude,CUENCA_RECEP,area,NUM_CUENCA,HOJA_1_50000,SISTEMA_EXPLO,ESCALA_RC,LONG_RC,ANCH_RC,CASETA_RC,PASARELA_RC,PROPIETARIO,SENSOR_1,TIPO_CASETA_RC,TIPO_ESC_RC,TIPO_ESTACION,TRANSM_1,VERTEDERO_RC,TIPO_VERT_RC,TERMINO_MUNICIPAL,PROVINCIA
1303,VILLAMAYOR,Piloña,NATURAL,A073,,ES018MSPFES144MAR000840,FR1303.jpg,PR1303.jpg,SR1303.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,1971.0,,,314506,4804413,97.0,379,509.0,,VILLAVICIOSA (30),SELLA,Sí,"19,65","20,8",Sí,,ESTADO,Limnígrafo-Boya contrapeso,DE FÁBRICA,EXTERIOR,ENCAUZAMIENTO SIN CANAL DE AGUAS BAJAS,GPRS-Microrremota,,,Piloña,Asturias
1304,RAICES  EN SALINAS,RAICES,NATURAL,N030,,ES145MAR000900,FR1304.jpg,N.D.jpg,N.D.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,,,,261163,4828613,7.0,,,,,,,,,,,,,,,,,,,,
1305,RÍO LINARES EN VILLAVICIOSA,Linares,,A623,,ES018MSPFES145MAR000970,N.D.jpg,N.D.jpg,N.D.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,2012.0,,,302172,4815887,20.0,97,,,Villaviciosa (30),AVILÉS-GIJÓN-VILLAVICIOSA,,,,,,,piezo R,,,,GPRS-Microrremota,,,Villaviciosa,Asturias
1335,EL CONDADO,Nalón,ALTERADO,A605,,ES018MSPFES171MAR001380,FR1335.jpg,PR1335.jpg,SR1335.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,1912.0,,,297926,4789562,367.0,343,4866.0,,RIOSECO (54),NALON,Sí,,"23,5",Sí,Sí,ESTADO,Limnígrafo-Boya contrapeso,DE FÁBRICA,EXTERIOR,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,GPRS-Microrremota,,,Laviana,Asturias
1339,RÍO NALÓN EN SAMA,Nalón,,A618,,ES018MSPFES171MAR001380,FR1339.jpg,N.D.jpg,N.D.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,2012.0,,,282530,4797184,213.0,548,,,Mieres (53),NALÓN,,,,,,,piezo R,,,,GPRS-Microrremota,,,Langreo,Asturias
1342,RÍO NORA EN POLA DE SIERO,Nora,,A621,,ES018MSPFES171MAR001360,FR1342.jpg,N.D.jpg,N.D.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,2012.0,,,284070,4807427,216.0,77,,,Oviedo (29),NALÓN,Sí,,,,,,piezo R,,Exterior,Encauzamiento (estructura puente),GPRS-Microrremota,,,Pola de Siero,Asturias
1343,SAN CUCAO,Nora,ALTERADO,A064,,ES018MSPFES173MAR001340,FR1343.jpg,PR1343.jpg,SR1343.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,1971.0,,,265789,4811309,120.0,314,377.0,,GRADO (28),NALON,Sí,"14,25","11,6",Sí,Sí,ESTADO,Limnígrafo-Boya contrapeso,DE FÁBRICA,EXTERIOR,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,GPRS-Microrremota,,,Llanera,Asturias
1344,RÍO NOREÑA EN LA FRESNEDA,Noreña,,A622,,ES018MSPFES172MAR001330,FR1344.jpg,N.D.jpg,N.D.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,2013.0,,,273935,4809949,175.0,71,,,Oviedo (29),NALÓN,Sí,,,,,,piezo R,,Exterior,Encauzamiento (estructura puente),GPRS-Microrremota,,,Pola de Siero,Asturias
1346,GRADO,Nalón,,,,ES018MSPFES194MAR001713,N.D.jpg,N.D.jpg,N.D.jpg,C.H. CANTÁBRICO,4,RÍO,BAJA,1912.0,1986.0,,253807,4810036,54.0,2637,4866.0,,GRADO (28),NALON,,,,,,,,,,,,,,Grado,Asturias
1353,CORIAS,Narcea,NATURAL,A606,,ES018MSPFES189MAR001650,FR1353.jpg,PR1353.jpg,SR1353.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,1915.0,,,211883,4788364,355.0,531,1850.0,,CANGAS DE NARCEA (50),NALON,Sí,,,,,ESTADO,Limnígrafo-Boya contrapeso,ARMARIO,EXTERIOR,CAUCE NATURAL,GPRS-Microrremota,,,Cangas del Narcea,Asturias
1354,NARCEA EN PUENTE DE LA BARCA,NARCEA,ALTERADO,A626,,ES194MAR001711,FR1354.jpg,N.D.jpg,N.D.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,,,,232373,4801984,146.0,,,,,,,,,,,,,,,,,,,,
1358,PTE. SAN MAR,Pigüeña,ALTERADO,A068,,ES018MSPFES193MAR001700,FR1358.jpg,PR1358.jpg,SR1358.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,1913.0,,,240300,4803992,94.0,403,405.0,,TINEO (27),NALON,Sí,"12,55","19,4",Sí,,ESTADO,Limnígrafo-Boya contrapeso,DE FÁBRICA,EXTERIOR,ENCAUZAMIENTO SIN CANAL DE AGUAS BAJAS,GPRS-Microrremota,,,Belmonte de Miranda,Asturias
1359,REQUEJO,Narcea,ALTERADO,A615,ESCHC2082,ES018MSPFES194MAR001712,FR1359.jpg,PR1359.jpg,SR1359.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,1912.0,,,244625,4806723,77.0,1705,1850.0,,GRADO (28),NALON,Sí,,,,,ESTADO,Limnígrafo-Boya contrapeso,ARMARIO,EXTERIOR,CAUCE NATURAL,ADSL-Satelite,,,Salas,Asturias
1360,RIO NARCEA EN QUINZANAS,Narcea,,,,ES018MSPFES194MAR001712,FR1360.jpg,N.D.jpg,N.D.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,2012.0,,Q103,248190,4817218,22.0,1851,,,Grado (28),NALÓN,,,,Sí,Sí,,ultrasonido,,,Encauzamiento,VSAT-Remota,,,Pravia,Asturias
1363,VEGA DEL REY,Caudal,NATURAL,A058,,ES018MSPFES161MAR001210,FR1363.jpg,N.D.jpg,SR1363.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,1970.0,,,270871,4778003,352.0,232,923.0,,POLA DE LENA (78),NALON,,,,,,,,,,ENCAUZAMIENTO SIN CANAL DE AGUAS BAJAS,,,,Lena,Asturias
1365,MOREDA,Aller,ALTERADO,A060,,ES018MSPFES161MAR001220,FR1365.jpg,PR1365.jpg,SR1365.jpg,C.H. CANTÁBRICO,4,RÍO,BAJA,1972.0,,,278007,4783010,334.0,265,375.0,,POLA DE LENA (78),NALON,Sí,"24,04","23,4",Sí,,ESTADO,piezo GE,DE FÁBRICA,EXTERIOR,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,GPRS-Microrremota,,,Aller,Asturias
1367,RÍO CAUDAL EN ARGAME,Caudal,,A061,,ES018MSPFES171MAR001380,FR1367.jpg,N.D.jpg,N.D.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,2012.0,,,266389,4798106,133.0,897,,,Proaza (52),NALÓN,,,,,,,piezo R,,,,GPRS-Microrremota,,,Morcín,Asturias
1368,RIO NALON EN GRULLOS,Nalón,,Q102,,ES018MSPFES194MAR001712,FR1368.jpg,N.D.jpg,N.D.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,2012.0,,Q102,252453,4813301,34.0,2884,,,Grado (28),NALÓN,,,,Sí,,,piezo W,,,,VSAT-Remota,,,Cándamo,Asturias
1369,PARTEAYER,Caudal,ALTERADO,A607,,ES018MSPFES171MAR001380,FR1369.jpg,PR1369.jpg,SR1369.jpg,C.H. CANTÁBRICO,4,RÍO,BAJA,1913.0,,,266664,4796303,159.0,893,923.0,,PROAZA (52),NALON,Sí,,,Sí,Sí,ESTADO,piezo D,DE FÁBRICA,EXTERIOR,ENCAUZAMIENTO SIN CANAL DE AGUAS BAJAS,Datalogger iT (Tragsa),Sí,,Morcín,Asturias
1375,TRUBIA EN TRUBIA (MACHÓN),Trubia,,A620,,ES018MSPFES170MAR001320,FR1375.jpg,N.D.jpg,N.D.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,2013.0,,,258157,4802888,93.0,479,,,Oviedo (29),NALÓN,Sí,,,,,,,,,,,,,Oviedo,Asturias
1376,TRUBIA (DESEMBOCADURA),Trubia,,A624,,,FR1376.jpg,N.D.jpg,N.D.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,2015.0,,,259399,4803869,,,,,Oviedo (29),NALÓN,,,,Sí,,,,ARMARIO,,,,,,Oviedo,Asturias
1378,GRADO,Cubia,NATURAL,A608,ESCHC2288,ES018MSPFES175MAR001450,FR1378.jpg,PR1378.jpg,SR1378.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,1913.0,,,251631,4808501,78.0,210,214.0,,GRADO (28),NALON,Sí,,,,,ESTADO,Limnígrafo-Boya contrapeso,ARMARIO,,CAUCE NATURAL,GPRS-Microrremota,,,Grado,Asturias
1395,TREVIAS,Esva,ALTERADO,A609,,ES018MSPFES200MAR001770,FR1395.jpg,PR1395.jpg,SR1395.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,1970.0,,,222190,4822266,33.0,411,467.0,,BUSTO (12),ESVA,Sí,,,,,ESTADO,Limnígrafo-Boya contrapeso,ARMARIO,EXTERIOR,CAUCE NATURAL,GPRS-Microrremota,,,Valdés,Asturias
1398,LUARCA,Negro,NATURAL,A053,,ES018MSPFES202MAR001800,FR1398.jpg,PR1398.jpg,SR1398.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,1970.0,,,214350,4825741,14.0,82,89.0,,LUARCA (11),ESVA,Sí,,,,Sí,ESTADO,piezo D,BLOQUE,EXTERIOR,CAUCE NATURAL,GPRS-Microrremota,,,Valdés,Asturias
1402,VALLO,Bibey,NATURAL,A050,,ES010MSPFES452MAR001510,N.D.jpg,N.D.jpg,N.D.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,1994.0,,,174563,4756707,481.0,80,121.0,,BECERREA (99),NAVIA,Sí,"14,9","9,4",Sí,,ESTADO,Limnímetro-Boya contrapeso,DE FÁBRICA,EXTERIOR,ENCAUZAMIENTO SIN CANAL DE AGUAS BAJAS,VSAT-Remota,,,Quiroga,Lugo
1404,SAN ANTOLÍN,Ibias,NATURAL,A610,,ES018MSPFES217MAR002040,FR1404.jpg,PR1404.jpg,SR1404.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,1971.0,,,184390,4774274,280.0,294,389.0,,FONSAGRADA (74),NAVIA,Sí,,,,,ESTADO,piezo R,ARMARIO,EXTERIOR,CAUCE NATURAL,GPRS-Microrremota,,,Ibias,Asturias
1406,E. SALIME,Navia,,A611,,ES018MSPFES225MAR002100,N.D.jpg,N.D.jpg,N.D.jpg,C.H. CANTÁBRICO,4,RÍO,BAJA,1958.0,1969.0,,187585,4794246,191.0,1766,,,CANGAS DE NARCEA (50),NAVIA,,,,,,PARTICULAR,,,,,,,,Allande,Asturias
1408,E. DOIRAS,Navia,,A612,,ES018MSPFES232MAR002110,N.D.jpg,N.D.jpg,N.D.jpg,C.H. CANTÁBRICO,4,RÍO,BAJA,1946.0,1969.0,,190164,4810755,94.0,2289,,,BOAL (26),NAVIA,,,,,,PARTICULAR,,,,,,,,Boal,Asturias
1414,SUEIRO,Porcía,NATURAL,A613,ESCHC2133,ES018MSPFES236MAR002170,FR1414.jpg,PR1414.jpg,SR1414.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,1974.0,,,186741,4826812,37.0,132,144.0,,RIBADEO (10),PORCIA,Sí,,"14,6",Sí,Sí,ESTADO,piezo GE,DE FÁBRICA,EXTERIOR,ENCAUZAMIENTO SIN CANAL DE AGUAS BAJAS,Datalogger iT (Tragsa),Sí,,El Franco,Asturias
1424,RIBEIRA DE PIQUÍN,Eo,NATURAL,A047,,ES018MSPFES240MAR002230,FR1424.jpg,PR1424.jpg,SR1424.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,2007.0,,,158559,4789205,241.0,346,,,MEIRA (48),EO,,"51,81",24,Sí,Sí,ESTADO,,PREFABRICADA,,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,,,,Ribera de Piquín,Lugo
1425,PONTENOVO,Eo,ALTERADO,A500,,ES018MSPFES244MAR002280,FR1425.jpg,PR1425.jpg,SR1425.jpg,C.H. CANTÁBRICO,4,RÍO,BAJA,1969.0,,,160223,4807963,23.0,572,819.0,,MONDOÑEDO (24),EO,Sí,,,,,ESTADO,,,EXTERIOR,CAUCE NATURAL,,,,La Pontenova,Lugo
1426,LA PONTENOVA,Eo,,N020,,ES018MSPFES244MAR002280,FR1426.jpg,PR1426.jpg,SR1426.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,2010.0,,,160503,4808872,78.0,662,,,MONDOÑEDO (24),EO,,,,,,,,,,CAUCE NATURAL,,,,La Pontenova,Lugo
1427,SAN TIRSO DE ABRES,Eo,NATURAL,A048,,ES018MSPFES244MAR002280,FR1427.jpg,PR1427.jpg,SR1427.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,1913.0,,Q122,164481,4815001,172.0,712,819.0,,VEGADEO (25),EO,Sí,,,Sí,,ESTADO,Limnígrafo-Boya contrapeso,DE FÁBRICA,EXTERIOR,CAUCE NATURAL,Radio (con Q122),,,San Tirso De Abres,Asturias
1429,RÍO SUARON EN MAZO DE MEREDO,Suarón,,A616,,ES018MSPFES237MAR002180,FR1429.jpg,N.D.jpg,N.D.jpg,C.H. CANTÁBRICO,4,RÍO,ALTA,2012.0,,,176716,4817211,108.0,51,,,Vegadeo (25),EO,,,,,,,piezo R,,,,GPRS-Microrremota,,,Vegadeo,Asturias
1430,AS ANZAS,GRANDE RIBADEO,,,,,FR1430.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,BAJA,2008.0,,,169860,4824709,,"45,42",,1930.0,RIBADEO (10),Ría de Ribadeo,SI,,,Sí,,,RADAR,Prefabricada,,Cauce Natural,,,,RIBADEO,LUGO
1431,MASMA,MASMA,,,,,FR1431.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,1970.0,,,149439,4823089,46.0,"145,27",,1246.0,MONDOÑEDO (24),Río Masma,SI,,,Sí,,,RADAR,Armario,,Sección delimitada por puente,,,,MONDOÑEDO,LUGO
1433,SAN ACISCLO,OURO,,,,,FR1433.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,1970.0,,,146517,4832199,32.0,"162,6",,1248.0,FOZ (9),Río Landro y Ouro,SI,,,Sí,NO,,RADAR,Armario,,Sección delimitada por puente,,,,FOZ,LUGO
1435,O GUIONCHO,COVO,,,,,FR1435.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2008.0,,,141499,4846731,,"42,61",,1929.0,SAN CIPRIAN (3),Río Landro y Ouro,SI,,,Sí,,,RADAR,Armario,,Sección con muro hormigón (puente),,,,CERVO,LUGO
1438,CHAVÍN,LANDRO,,,,,FR1438.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,1975.0,,,129626,4839941,15.0,198,,1250.0,VIVEIRO (8),Río Landro y Ouro,SI,,,Sí,,,RADAR,Armario,,Sección sensible y normal con vertedero,,,,VIVEIRO,LUGO
1440,PTE. SEGADE (MAÑÓN),SOR,,,,,FR1440.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,1997.0,,,118150,4840643,208.0,"112,13",,1252.0,VIVEIRO (8),"Río Sor, ría de Sta Marta de Ortigueira y ría de Viveiro",SI,,,Sí,,,SONDA DATALOGGER,Caja,,Cauce Natural,,,,MAÑÓN,A CORUÑA
1441,O MORGALLÓN,SOR BAIXO,,,,,FR1441.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2008.0,,,121837,4849748,,"184,84",,1252.0,CILLERO (2),"Río Sor, ría de Sta Marta de Ortigueira y ría de Viveiro",SI,,,Sí,,,RADAR,Armario,,Cauce Natural,,,,O VICEDO,LUGO
1443,SANTA MARÍA DE MERA,MERA,,,,,FR1443.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,1970.0,,,104149,4843745,21.0,"102,2",,1254.0,CEDEIRA (7),"Río Mera, ría de Sta Marta de Ortigueira y ría de Cedeira",SI,,,Sí,,,RADAR,Armario,,Cauce Natural,,,,ORTIGUEIRA,A CORUÑA
1445,O PORTO DO CABO,REGO DAS MESTAS,,,,,FR1445.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2008.0,,,93462,4842781,,"70,83",,1928.0,CEDEIRA (7),"Río Mera, ría de Sta Marta de Ortigueira y ría de Cedeira",SI,,,Sí,,,RADAR,Armario,,Cauce Natural,,,,VALDOVIÑO,A CORUÑA
1446,SAN SADURNIÑO,XUBIA,,,,,FR1446.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,1970.0,,,89735,4832702,30.0,"108,26",,1258.0,CEDEIRA (7),Ferrol,SI,,,Sí,,,RADAR,Armario,,Sección regular (puente),,,,SAN SADURNIÑO,A CORUÑA
1449,A MACIÑEIRA,BELELLE,,,,,FR1449.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2008.0,,,85218,4829809,,"55,58",,1260.0,CEDEIRA (7),Ferrol,SI,,,Sí,,,RADAR,Armario,,Cauce Natural,,,,NEDA,A CORUÑA
1455,RIBEIRANOVA,EUME RIBEIRA,,,,,FR1455.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2008.0,,,108943,4822918,,"190,6",,1262.0,AS PONTES DE GARCIA RODRIGUEZ (23),Río Eume y ría de Ares,SI,,,Sí,,,RADAR,Armario,,Cauce Natural,,,,AS PONTES DE GARCÍA RODRÍGUEZ,A CORUÑA
1456,CAPELA,EUME,,,,,N.D.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,BAJA,1952.0,1958.0,,94842,4816829,,400,471.0,1272.0,PONTEDEUME (22),,,,,,,,,,,,,,,AS PONTES DE GARCÍA RODRÍGUEZ,A CORUÑA
1458,SANTA CRISTINA,EUME AS FRAGAS,,,,,FR1458.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2008.0,,,90028,4819522,,434,,1274.0,PONTEDEUME (22),Río Eume y ría de Ares,SI,,,Sí,,,RADAR,Armario,,Cauce Natural,,,,MONFERO,A CORUÑA
1464,MUÑIFERAL,MANDEO,,,ES014ESPF14-RW-12-040,,FR1464.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,1970.0,,,89609,4801023,242.0,"248,21",,1278.0,GUITIRIZ (46),Río Mandeo y ría de Betanzos,SI,,,Sí,,,RADAR,Armario,,Cauce Natural,,,,IRIXOA,A CORUÑA
1469,BARLLOBRE,MENDO,,,,,FR1469.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2008.0,,,77948,4803594,,"83,33",,1284.0,BETANZOS (45),Río Mandeo y ría de Betanzos,SI,,,Sí,,,RADAR,Armario,,Cauce Natural,,,,BETANZOS,A CORUÑA
1470,A PONTE DE BEDOÑA,MERO,,,,,FR1470.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2013.0,,,73276,4802753,44.0,"139,02",,1284.0,BETANZOS (45),,,,,Sí,,,,Armario,,,,,,Betanzos,A CORUÑA
1471,CAMBRE,MERO,,,,,N.D.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,BAJA,1970.0,1987.0,,67495,4806697,15.0,277,346.0,1286.0,BETANZOS (45),,,,,,,,,,,,,,,CAMBRE,A CORUÑA
1472,A PONTE DA RIBEIRA,BARCÉS,,,,,FR1472.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2013.0,,,67626,4799658,59.0,"71,53",,1285.0,BETANZOS (45),,,,,Sí,,,,Armario,,,,,,Carral,A CORUÑA
1473,A TELVA,MERO,,,,,FR1473.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2013.0,,,65427,4807456,8.0,"288,57",,1286.0,BETANZOS (45),,,,,Sí,,,,Armario,,,,,,Cambre,A CORUÑA
1483,CARBALLO,ANLLÓNS CARBALLO,,,,,FR1483.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2008.0,,,37643,4800111,,"118,46",,1288.0,CARBALLO (44),Río Anllóns y ría de A Coruña hasta límite con Arteixo,SI,,,Sí,,,RADAR,Armario,,Sección con estructura de hormigón,,,,CARBALLO,A CORUÑA
1485,ANLLÓNS,ANLLÓNS,,,,,FR1485.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,1970.0,,,22010,4803165,17.0,"438,2",,1290.0,LAXE (43),Río Anllóns y ría de A Coruña hasta límite con Arteixo,SI,,,Sí,,,RADAR,Armario,,Cauce Natural,,,,PONTECESO,A CORUÑA
1497,AS CASASNOVAS,GRANDE CAMARIÑAS,,,,,FR1497.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2008.0,,,3134,4794244,,"251,02",,1294.0,CAMARIÑAS,"Río Grande, ría de Camariñas y costa de A Coruña hasta río Anllóns",SI,,,Sí,,,RADAR,Armario,,Cauce Natural,,,,CAMARIÑAS,A CORUÑA
1506,A PONTE DE CONSTANTE,CASTRO,,,,,FR1506.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2008.0,,,-4626,4780004,,"109,48",,1296.0,MUXIA (67),Río Castro,SI,,,Sí,,,RADAR,Armario,,Cauce Natural,,,,CEE,A CORUÑA
1510,ESCABANAS,CEE,,,,,FR1510.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2008.0,,,-4955,4775278,,"5,34",,1927.0,FISTERRA (92),"Río Xallas, Costa de A Coruña y ría de Corcubión",NO,,,Sí,,,RADAR,Armario,,Cauce Natural,,,,CEE,A CORUÑA
1512,A PONTE DE TRUEBE,XALLAS 1,,,,,FR1512.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2008.0,,,19964,4777457,,"200,86",,1300.0,SERRA DE OUTES (93),"Río Xallas, Costa de A Coruña y ría de Corcubión",SI,,,Sí,,,RADAR,Armario,,Cauce Natural,,,,SANTA COMBA,A CORUÑA
1514,A PONTE OLVEIRA,XALLAS 2,,,,,FR1514.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2008.0,,,9200,4774415,,"362,01",,1302.0,SERRA DE OUTES (93),"Río Xallas, Costa de A Coruña y ría de Corcubión",SI,,,Sí,,,RADAR,Armario,,Cauce Natural,,,,MAZARICOS,A CORUÑA
1519,PORTOMOURO,TAMBRE,,,,,N.D.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,BAJA,1916.0,2001.0,,39536,4771965,161.0,1146,,1324.0,SANTIAGO DE COMPOSTELA (94),,,,,,,,,,,,,,,VAL DO DUBRA,A CORUÑA
1520,CAROLLO,TAMBRE,,,,,FR1520.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2002.0,,,59732,4772463,240.0,"561,14",,1316.0,EL PINO (95),Río Tambre y ría de Muros,NO,,,Sí,,,RADAR,Armario,,Cauce Natural,,,,OROSO,A CORUÑA
1522,VILACIDE DE ARRIBA,LENGÜELLE TAMBRE,,,,,FR1522.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2008.0,,,55316,4774469,,"311,28",,1323.0,EL PINO (95),Río Tambre y ría de Muros,SI,,,Sí,,,RADAR,Armario,,Cauce Natural,,,,OROSO,A CORUÑA
1525,A PONTE DE LESTA,DUBRA TAMBRE,,,,,FR1525.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2008.0,,,38990,4773830,,"90,67",,1325.0,SANTIAGO DE COMPOSTELA (94),Río Tambre y ría de Muros,SI,,,Sí,NO,,RADAR,Armario,,Cauce Natural,,,,VAL DO DUBRA,A CORUÑA
1528,NEGREIRA,BARCALA TAMBRE,,,,,FR1528.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2008.0,,,31490,4766682,,"92,42",,1329.0,SANTIAGO DE COMPOSTELA (94),Río Tambre y ría de Muros,SI,,,Sí,,,RADAR,Armario,,Sección regular (muros de hormigón),,,,NEGREIRA,A CORUÑA
1540,VIDALOISO (BASTABALES),SAR,,,,,FR1540.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2002.0,,,38391,4757681,123.0,"138,2",,1355.0,PADRÓN (120),Río Ulla y ría de Arousa M.D.,SI,,,Sí,,,RADAR,Armario,,Cauce Natural,,,,BRIÓN,A CORUÑA
1542,PUENTE BARAZÓN,FURELOS,,,,,FR1542.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,1971.0,,,89917,4757502,317.0,150,,1337.0,ARZUA (96),Río Ulla y ría de Arousa M.D.,NO,,,Sí,,,RADAR,Armario,,Cauce Natural,,,,SANTISO,A CORUÑA
1544,A PONTE NOVA,ULLA,,,,,FR1544.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,1971.0,,,89444,4756271,309.0,"515,72",,1338.0,ARZUA (96),Río Ulla y ría de Arousa M.D.,SI,,,Sí,,,RADAR,Armario,,Cauce Natural,,,,SANTISO,A CORUÑA
1546,PONTE CIRELA,ARNEGO ULLA,,,,,FR1546.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2008.0,,,82718,4748994,,"328,18",,1339.0,AGOLADA (122),Río Ulla y ría de Arousa M.D.,SI,,,Sí,,,RADAR,Armario,,Sección uniforme (muro de hormigón),,,,A GOLADA,PONTEVEDRA
1550,BASEBE,ULLA TOURO,,,,,FR1550.jpg,N.D.jpg,N.D.jpg,Augas de Galicia - Xunta de Galicia,4,RÍO,ALTA,2008.0,,,69119,4754990,,"308,74",,1344.0,A ESTRADA (121),Río Ulla y ría de Arousa M.D.,SI,,,Sí,,,RADAR,Armario,,Cauce Natural,,,,TOURO,A CORUÑA
