gauge_id,gauge_name,river,longitude,latitude,area
73003,Burneside,Kent,-2.75956,54.353,73.6
73005,Sedgwick,Kent,-2.75596,54.28005,209.0
73006,Eel House Bridge,Cunsey Beck,-2.97114,54.33814,18.7
73008,Beetham,Bela,-2.77411,54.21843,131.0
73009,Sprint Mill,Sprint,-2.74816,54.35816,34.6
73010,Newby Bridge,Leven,-2.97498,54.26811,247.0
73011,Mint Bridge,Mint,-2.73353,54.34355,65.8
73012,Victoria Bridge,Kent,-2.74424,54.33117,183.0
73013,Miller Bridge House,Rothay,-2.97069,54.42927,64.0
73014,Jeffy Knotts,Brathay,-2.9884,54.42204,57.4
73015,High Keer Weir,Keer,-2.73133,54.14065,48.0
73016,Calgarth,Trout Beck,-2.93148,54.39083,24.49
73017,Bowston,Kent,-2.77196,54.36177,70.61
74001,Duddon Hall,Duddon,-3.23795,54.29552,85.66
74002,Galesyke,Irt,-3.33376,54.42247,44.2
74003,Bleach Green,Ehen,-3.41702,54.52551,44.2
74005,Braystones,Ehen,-3.52938,54.44017,125.5
74006,Calder Hall,Calder,-3.48892,54.42666,44.8
74007,Cropple How,Esk,-3.33904,54.368,70.2
74008,Ulpha,Duddon,-3.21806,54.34187,47.9
75001,Thirlmere Reservoir,St Johns Beck,-3.06372,54.56604,42.1
75002,Camerton,Derwent,-3.49437,54.66035,663.0
75003,Ouse Bridge,Derwent,-3.2441,54.67787,363.0
75004,Southwaite Bridge,Cocker,-3.34814,54.64041,116.6
75005,Portinscale,Derwent,-3.15956,54.60456,235.0
75006,Braithwaite,Newlands Beck,-3.17728,54.6048,33.9
75007,Threlkeld,Glenderamackin,-3.05041,54.61376,64.5
75009,Low Briery,Greta,-3.10758,54.60803,145.6
75010,Ullock,Marron,-3.43444,54.6005,27.7
75016,Scalehill,Cocker,-3.31818,54.58088,64.0
75017,Bullgill,Ellen,-3.40539,54.73242,96.0
75018,Seaton Mill,Derwent,-3.52207,54.65055,665.8
76001,Burnbanks,Haweswater Beck,-2.76251,54.53622,33.0
76002,Warwick Bridge,Eden,-2.82804,54.9022,1366.7
76003,Udford,Eamont,-2.65938,54.66733,396.2
76004,Eamont Bridge,Lowther,-2.73755,54.64991,158.5
76005,Temple Sowerby,Eden,-2.6144,54.64839,616.4
76007,Sheepmount,Eden,-2.95286,54.9049,2286.5
76008,Greenholme,Irthing,-2.80304,54.9147,334.6
76009,Holm Hill,Caldew,-2.96905,54.81272,147.2
76010,Harraby Green,Petteril,-2.91827,54.88178,160.0
76011,Coalburn,Coal Burn,-2.4815,55.09348,1.5
76014,Kirkby Stephen,Eden,-2.35188,54.48208,69.4
76015,Pooley Bridge,Eamont,-2.81863,54.61705,145.0
76017,Great Corby,Eden,-2.83051,54.88995,1373.0
76019,Stockdalewath,Roe Beck,-2.95407,54.79631,62.99
76020,Newbiggin Bridge,Petteril,-2.88059,54.85293,145.82
76021,Great Musgrave Bridge,Eden,-2.3647,54.51273,223.1
76022,Cummersdale,Caldew,-2.94432,54.86572,244.0
76023,Dacre Bridge,Dacre Beck,-2.83785,54.62881,36.0
77001,Netherby,Esk,-2.9552,55.03669,841.7
77002,Canonbie,Esk,-2.94623,55.06626,495.0
77003,Rowanburnfoot,Liddel Water,-2.9184,55.0744,319.0
77004,Mossknowe,Kirtle Water,-3.11959,55.01281,72.0
78001,St Mungos Manse,Annan,-3.37166,55.06623,730.3
78003,Brydekirk,Annan,-3.26773,55.02165,925.0
78004,Redhall,Kinnel Water,-3.45021,55.16743,76.1
78005,Bridgemuir,Kinnel Water,-3.42823,55.14633,229.0
78006,Woodfoot,Annan,-3.41903,55.29395,217.0
79001,Afton Reservoir,Afton Water,-4.15898,55.31996,8.5
79002,Friars Carse,Nith,-3.69075,55.14868,799.0
79003,Hall Bridge,Nith,-4.07911,55.39298,155.0
79004,Capenoch,Scar Water,-3.81704,55.22737,142.0
79005,Fiddlers Ford,Cluden Water,-3.68057,55.0985,238.0
79006,Drumlanrig,Nith,-3.79952,55.27462,471.0
79007,Kirkblain Bridge,Lochar Water,-3.5237,55.01061,125.0
80001,Dalbeattie,Urr,-3.84097,54.92988,199.0
80002,Glenlochar,Dee,-3.97914,54.95554,809.0
80003,Loch Dee,White Laggan Burn,-4.4012,55.07382,5.7
80004,Loch Dee,Green Burn,-4.38189,55.08289,2.6
80005,Loch Dee,Dargall Lane,-4.42845,55.07855,2.1
80006,Loch Dee,Blackwater,-4.38605,55.0881,15.6
81001,Penwhirn Reservoir,Penwhirn Burn,-4.92715,54.98391,18.2
81002,Newton Stewart,Cree,-4.48053,54.95726,368.0
81003,Airyhemming,Luce,-4.83972,54.90074,171.0
81004,Low Malzie,Bladnoch,-4.52208,54.85902,334.0
81005,Barsolus,Piltanton Burn,-4.95133,54.86585,34.2
81006,Minnoch Bridge,Water of Minnoch,-4.5635,55.03887,141.0
81007,Rusko,Water of Fleet,-4.19762,54.90579,77.0
82001,Robstone,Girvan,-4.80772,55.25881,245.5
82002,Auchendrane,Doon,-4.62705,55.40998,323.8
82003,Balnowlart,Stinchar,-4.96832,55.10718,341.0
83002,Dalry,Garnock,-4.71679,55.70198,88.8
83003,Catrine,Ayr,-4.33659,55.50463,166.3
83004,Langholm,Lugar Water,-4.36207,55.4668,181.0
83005,Shewalton,Irvine,-4.62779,55.59709,380.7
83006,Mainholm,Ayr,-4.59255,55.46104,574.0
83007,Eglinton Castle,Lugton Water,-4.67766,55.64281,54.6
83008,Dreghorn,Annick Water,-4.61938,55.61141,90.6
83009,Kilwinning,Garnock,-4.69206,55.64564,183.8
83010,Newmilns,Irvine,-4.33103,55.60611,72.8
83011,Wellwood,Ayr,-4.12367,55.51096,60.0
83012,Welltrees,Gass Water,-4.1726,55.49232,13.9
83013,Glenfield,Irvine,-4.49356,55.60118,218.0
84001,Killermont,Kelvin,-4.30762,55.90624,335.1
84002,Muirshiel,Calder,-4.70189,55.8377,12.4
84003,Hazelbank,Clyde,-3.85415,55.68736,1092.9
84004,Sills of Clyde,Clyde,-3.70506,55.66312,741.8
84005,Blairston,Clyde,-4.06831,55.79734,1704.2
84006,Bridgend,Kelvin,-4.12901,55.94911,63.7
84007,Forgewood,South Calder Water,-3.99364,55.80424,93.0
84008,Redlees,Rotten Calder Water,-4.10898,55.81909,51.3
84009,Kirkmuirhill,Nethan,-3.89367,55.66507,66.0
84011,Craigend,Gryfe,-4.5348,55.8645,85.5
84012,Hawkhead,White Cart Water,-4.39854,55.83607,234.9
84013,Daldowie,Clyde,-4.12195,55.82999,1903.1
84014,Fairholm,Avon Water,-3.98682,55.7442,265.5
84015,Dryfield,Kelvin,-4.18222,55.93892,235.4
84016,Condorrat,Luggie Water,-4.0196,55.92952,33.9
84017,Milliken Park,Black Cart Water,-4.53779,55.82523,103.1
84018,Tulliford Mill,Clyde,-3.75902,55.64374,932.6
84019,Calderpark,North Calder Water,-4.10778,55.83755,129.8
84020,Milton of Campsie,Glazert Water,-4.1537,55.95995,51.9
84022,Maidencots,Duneaton,-3.69537,55.5158,110.3
84023,Auchengeich,Bothlin Burn,-4.11414,55.91939,35.7
84024,Hillend,North Calder Water,-3.87519,55.88932,19.9
84025,Oxgang,Luggie Water,-4.13809,55.93541,87.7
84026,Milngavie,Allander Water,-4.30906,55.93341,32.8
84027,Calderbank,North Calder Water,-3.97365,55.84079,60.6
84029,Candermill,Cander Water,-3.96691,55.70089,24.5
84030,Overlee,White Cart Water,-4.26685,55.78988,106.4
84031,Watstone,Watstone Burn,-3.96957,55.70024,5.0
84032,Giffnock,Bagabout Burn,-4.30682,55.80783,4.92
84033,MacQuisten Bridge,White Cart Water,-4.28646,55.82494,120.0
84035,Waterside,Kittoch Water,-4.24066,55.77868,16.8
84037,Happendon,Douglas Water,-3.8168,55.5802,97.0
84040,Abington,Clyde,-3.69057,55.48692,251.8
85001,Linnbrane,Leven,-4.57598,55.98877,784.3
85002,Gaidrew,Endrick Water,-4.43451,56.0481,219.9
85003,Glen Falloch,Falloch,-4.71764,56.33774,80.3
85004,Luss,Luss Water,-4.64412,56.10034,35.3
86001,Dalinlongart,Little Eachaig,-4.98002,55.99502,30.8
86002,Eckford,Eachaig,-4.98663,56.01557,139.9
88001,Dippen,Carradale,-5.49652,55.58275,58.5
89002,Victoria Bridge,Linne nam Beathach,-4.81356,56.53983,50.5
89003,Glen Orchy,Orchy,-4.85275,56.44658,251.2
89004,Glen Strae,Strae,-5.0008,56.42522,36.2
89005,Inverlochy,Lochy,-4.92367,56.40496,47.7
89006,Barnaline Lodge,Avich,-5.27805,56.27474,32.1
89007,Braevallich,Abhainn a' Bhealaich,-5.29625,56.2164,24.1
89008,Eas Daimh,Eas Daimh,-4.85589,56.40772,4.5
89009,Succoth,Eas a' Ghaill,-4.90751,56.39644,9.7
90003,Claggan,Nevis,-5.08884,56.82151,69.2
91002,Camisky,Lochy,-5.04652,56.87847,1252.0
91802,Intake,Allt Leachdach,-4.85409,56.86164,6.5
92001,Shielfoot,Shiel,-5.82089,56.76455,256.0
92002,Polloch,Allt Coire nan Con,-5.61366,56.75845,8.05
92003,Ariundle,Strontian,-5.55678,56.70722,25.17
92004,Craigendarroch,Aline,-5.74944,56.56987,103.8
93001,New Kelso,Carron,-5.43,57.42954,137.8
93002,Killilan,Ling,-5.42484,57.31882,132.83
94001,Poolewe,Ewe,-5.59908,57.76144,441.1
94003,Faich Bhiorach,Kerry,-5.6607,57.69021,42.33
95001,Little Assynt,Inver,-5.1526,58.17412,137.5
95002,Inverbroom,Broom,-5.05824,57.81047,141.4
95003,Langwell Lodge,Langwell,-5.10059,57.97482,30.9
95004,Elphin,Abhainn a'Chnocain,-5.03101,58.05185,10.58
95005,Laxford Bridge,Laxford,-4.99146,58.37222,112.97
95006,Rhidorroch,Rhidorroch,-5.11716,57.91091,77.38
96001,Halladale,Halladale,-3.90302,58.47881,204.6
96002,Apigill,Naver,-4.20775,58.48007,477.0
96003,Strathy Bridge,Strathy,-4.0026,58.55872,111.8
96004,Allnabad,Strathmore,-4.64462,58.34718,105.0
96005,Dionard,Dionard,-4.8212,58.49807,73.1
96006,Borgie Bridge,Borgie,-4.28801,58.49562,138.75
97002,Halkirk,Thurso,-3.493,58.5155,412.8
101001,Alverstone Mill,Eastern Yar,-1.1849,50.66812,57.5
101002,Shide,Medina,-1.28844,50.6905,29.8
101003,Carisbrooke Mill,Lukely Brook,-1.30633,50.69516,16.2
101004,Burnt House,Eastern Yar,-1.17675,50.66464,59.6
101005,Budbridge,Eastern Yar,-1.25001,50.64895,22.5
101006,Waightshale,Wroxall Stream,-1.24206,50.65115,15.8
101007,Burnt House,Scotchells Brook,-1.17649,50.66356,9.2
102001,Bodffordd,Cefni,-4.35659,53.26538,21.7
105001,Skeabost,Snizort,-6.31124,57.45437,80.55
106001,Creed Bridge,Creed,-6.42423,58.20454,43.4
106002,Laxdale,Laxdale,-6.89359,57.86871,10.64
106003,Mill Croft,Abhainn Roag,-7.36833,57.28866,13.81
107001,Durkadale,Durkadale,-3.23217,59.10853,19.03
108001,Weisdale Mill,Weisdale Burn,-1.2886,60.25933,12.6
201002,Dudgeon Bridge,Fairywater,-7.37271,54.62884,158.4
201005,Camowen Terrace,Camowen,-7.28785,54.60357,276.6
201006,Campsie Bridge,Drumragh,-7.28997,54.59589,320.0
201007,Burndennet,Burn Dennet,-7.42019,54.88932,148.3
201008,Castlederg,Derg,-7.58948,54.70529,335.4
201009,Crosh,Owenkillew,-7.35114,54.72642,440.1
201010,Drumnabuoy House,Mourne,-7.45984,54.81035,1843.8
202001,Ardnargle,Roe,-6.94673,55.06452,364.4
202002,Drumahoe,Faughan,-7.27587,54.98123,273.1
203010,Maydown Bridge,Blackwater,-6.73827,54.40946,970.2
203011,Dromona,Main,-6.36523,54.91773,243.5
203012,Ballinderry Bridge,Ballinderry,-6.56471,54.65813,430.2
203017,Dynes Bridge,Upper Bann,-6.39486,54.39783,316.3
203018,Antrim,Six-Mile Water,-6.22363,54.71503,277.6
203019,Glenone Bridge,Claudy,-6.50079,54.87266,126.3
203020,Moyola New Bridge,Moyola,-6.51548,54.75354,304.3
203021,Curry's Bridge,Kellswater,-6.2816,54.80962,126.3
203022,Derrymeen Bridge,Blackwater,-7.03778,54.42201,182.9
203024,Gamble's Bridge,Cusher,-6.38868,54.36172,170.7
203025,Martin's Bridge,Callan,-6.62695,54.41256,166.9
203026,Glenavy,Glenavy,-6.22342,54.5877,44.6
203027,Ballee,Braid,-6.29156,54.84925,177.2
203028,Whitehill,Agivey,-6.61989,55.01386,100.5
203029,Ballyclare,Six-Mile Water,-6.01006,54.74341,58.4
203033,Bannfield,Upper Bann,-6.10816,54.24067,101.7
203038,Rocky Mountain,Rocky,-6.09719,54.17247,7.7
203039,Tullynewey,Clogh,-6.30278,54.93438,98.7
203040,Movanagher,Lower Bann,-6.54714,54.97697,5209.8
203042,Cidercourt Bridge,Crumlin,-6.24394,54.62416,55.3
203043,Shanmoy,Oonawater,-6.79932,54.44367,94.1
203046,Rathmore Bridge,Rathmore Burn,-6.14321,54.70234,22.5
203049,Clady Bridge,Clady,-6.13873,54.68651,29.4
203050,University of Ulster,Ballysally Blagh,-6.67203,55.14558,14.2
203092,Dunminning,Main,-6.36178,54.93523,221.5
203093,Shane's Viaduct,Main,-6.31425,54.74267,707.4
203097,Moyallen,Upper Bann,-6.39203,54.3915,304.9
204001,Seneirl Bridge,Bush,-6.52283,55.16444,299.2
205004,Newforge,Lagan,-5.94704,54.55472,491.6
205005,Ravernet,Ravernet,-6.04659,54.48403,73.5
205008,Drumiller,Lagan,-6.09675,54.40601,84.6
205010,Banoge,Lagan,-6.27065,54.42217,189.8
205011,Kilmore Bridge,Annacloy,-5.77106,54.3853,186.6
205015,Grandmere,Cotton,-5.63962,54.66125,19.2
205020,Comber,Enler,-5.74545,54.55465,61.8
205029,Feney,Lagan,-6.2392,54.46715,202.6
205034,Control,Woodburn,-5.87304,54.73981,0.15
205101,Eason's,Blackstaff,-5.96239,54.58242,13.15
205105,Orangefield,Knock,-5.87962,54.58846,12.9
206001,Mountmill Bridge,Clanrye,-6.33695,54.21668,120.3
206002,Jerretspass,Jerretspass,-6.36758,54.23652,107.8
206006,Recorder,Annalong,-5.93509,54.13925,13.8
236005,Ballindarragh Bridge,Colebrooke,-7.49124,54.27093,313.6
236007,Drumrainey Bridge,Sillees,-7.68602,54.3084,166.3
236051,Ballycassidy,Ballinamallard,-7.64769,54.4059,159.4
