gauge_id,station_name,river,latitude,longitude,altitude,area,country,source
bruinisse.krammersluis.volkerakzuid,Bruinisse Krammersluis Volkerak Zuid,Bruinisse Krammersluis Volkerak Zuid,51.661332,4.162606,,,Netherlands,Rijkswaterstaat WaterWebservices
bruinisse.krammersluizen.krammernoord,Bruinisse Krammersluizen Krammer Noord,Bruinisse Krammersluizen Krammer Noord,51.67008,4.127,,,Netherlands,Rijkswaterstaat WaterWebservices
bruinisse.werkhaven.badstrand,"Bruinisse, werkhaven, badstrand","Bruinisse, werkhaven, badstrand",51.668618,4.087627,,,Netherlands,Rijkswaterstaat WaterWebservices
buggenum,Buggenum,Hanssumerweerd,51.23028,5.99525,,,Netherlands,Rijkswaterstaat WaterWebservices
buggenum.spoorbrug,"Buggenum, spoorbrug","Buggenum, spoorbrug",51.225043,5.981423,,,Netherlands,Rijkswaterstaat WaterWebservices
buiksloot,Buiksloot,Buiksloot,52.383478,4.907352,,,Netherlands,Rijkswaterstaat WaterWebservices
buitenbanken.west,Buitenbanken west,Buitenbanken west,51.79502,2.97225,,,Netherlands,Rijkswaterstaat WaterWebservices
buitenhuizen,Buitenhuizen,kilometer 10,52.433277,4.722711,,,Netherlands,Rijkswaterstaat WaterWebservices
buizerdweg,Buizerdweg,Lage Dwarsvaart,52.486808,5.432843,,,Netherlands,Rijkswaterstaat WaterWebservices
bunde.kanaal,"Bunde, kanaal","Bunde, kanaal",50.906308,5.7247,,,Netherlands,Rijkswaterstaat WaterWebservices
burghsluis,Burghsluis,Burghsluis,51.6758,3.756441,,,Netherlands,Rijkswaterstaat WaterWebservices
burghsluis.tussen.westboutenburghsluis,"Burghsluis, tussen, westbout en Burghsluis","Burghsluis, tussen, westbout en Burghsluis",51.67262,3.741229,,,Netherlands,Rijkswaterstaat WaterWebservices
burgum.burgumerdaam.boezem,Burgum Burgumerdaam boezem,Burgum Burgumerdaam boezem,53.18486,6.00312,,,Netherlands,Rijkswaterstaat WaterWebservices
buurse,Buurse,Buurserbeek,52.134233,6.860846,,,Netherlands,Rijkswaterstaat WaterWebservices
cadzand.1,"Cadzand, 1",voorheen punt 02,51.390145,3.368697,,,Netherlands,Rijkswaterstaat WaterWebservices
cadzand.2,"Cadzand, 2","Cadzand, 2",51.379298,3.376275,,,Netherlands,Rijkswaterstaat WaterWebservices
cadzand.badstrand,"Cadzand, badstrand","Cadzand, badstrand",51.380518,3.389726,,,Netherlands,Rijkswaterstaat WaterWebservices
callantsoog,Callantsoog,Callantsoog,52.837511,4.688827,,,Netherlands,Rijkswaterstaat WaterWebservices
callantsoog.10kmuitdekust,"Callantsoog, 10 km uit de kust","Callantsoog, 10 km uit de kust",52.896148,4.563031,,,Netherlands,Rijkswaterstaat WaterWebservices
callantsoog.1kmuitdekust,"Callantsoog, 01 km uit de kust","Callantsoog, 01 km uit de kust",52.862822,4.686344,,,Netherlands,Rijkswaterstaat WaterWebservices
callantsoog.20kmuitdekust,"Callantsoog, 20 km uit de kust","Callantsoog, 20 km uit de kust",52.912256,4.416384,,,Netherlands,Rijkswaterstaat WaterWebservices
callantsoog.2kmuitdekust,"Callantsoog, 2 km uit de kust","Callantsoog, 2 km uit de kust",52.864765,4.673007,,,Netherlands,Rijkswaterstaat WaterWebservices
callantsoog.30kmuitdekust,"Callantsoog, 30 km uit de kust","Callantsoog, 30 km uit de kust",52.925594,4.270573,,,Netherlands,Rijkswaterstaat WaterWebservices
callantsoog.4kmuitdekust,"Callantsoog, 4 km uit de kust","Callantsoog, 4 km uit de kust",52.868374,4.643009,,,Netherlands,Rijkswaterstaat WaterWebservices
callantsoog.50kmuitdekust,"Callantsoog, 50 km uit de kust","Callantsoog, 50 km uit de kust",52.958924,3.983118,,,Netherlands,Rijkswaterstaat WaterWebservices
callantsoog.70kmuitdekust,"Callantsoog, 70 km uit de kust","Callantsoog, 70 km uit de kust",52.990585,3.680377,,,Netherlands,Rijkswaterstaat WaterWebservices
camperduin,Camperduin,Camperduin,52.714184,4.635916,,,Netherlands,Rijkswaterstaat WaterWebservices
campingdeschans,Camping De Schans,Camping De Schans,51.835827,5.495526,,,Netherlands,Rijkswaterstaat WaterWebservices
capelseveer,Capelse Veer,Capelse Veer,51.719895,4.983007,,,Netherlands,Rijkswaterstaat WaterWebservices
castricumaanzee,Castricum aan Zee,Castricum aan Zee,52.558116,4.604924,,,Netherlands,Rijkswaterstaat WaterWebservices
colijnpad,Colijnpad,Hoge Vaart,52.555867,5.764682,,,Netherlands,Rijkswaterstaat WaterWebservices
colijnsplaat,Colijnsplaat,Colijnsplaat,51.600882,3.85938,,,Netherlands,Rijkswaterstaat WaterWebservices
colijnsplaat.badstrand,"Colijnsplaat, badstrand","Colijnsplaat, badstrand",51.603504,3.841332,,,Netherlands,Rijkswaterstaat WaterWebservices
colijnweg,Colijnweg,Lage Vaart,52.575231,5.751572,,,Netherlands,Rijkswaterstaat WaterWebservices
crobsegat,Crobse gat,recreatieplas,51.818872,5.203734,,,Netherlands,Rijkswaterstaat WaterWebservices
culemborg,Culemborg,brug,51.961,5.214,,,Netherlands,Rijkswaterstaat WaterWebservices
d15,D15,platform,54.325667,2.93575,,,Netherlands,Rijkswaterstaat WaterWebservices
dalem,Dalem,voorheen Vuren,51.822,5.016527,,,Netherlands,Rijkswaterstaat WaterWebservices
dalfsen.vechterweerd,"Dalfsen, Vechterweerd","Dalfsen, Vechterweerd",52.518103,6.211651,,,Netherlands,Rijkswaterstaat WaterWebservices
dantziggat,Dantziggat,Dantziggat,53.401137,5.726981,,,Netherlands,Rijkswaterstaat WaterWebservices
dantziggat.noord,"Dantziggat, noord","Dantziggat, noord",53.402502,5.720978,,,Netherlands,Rijkswaterstaat WaterWebservices
debisonbaai,De Bisonbaai,De Bisonbaai,51.866931,5.932841,,,Netherlands,Rijkswaterstaat WaterWebservices
deblocqvankuffeler.hogevaart,"De Blocq van Kuffeler, Hoge Vaart","De Blocq van Kuffeler, Hoge Vaart",52.415704,5.224051,,,Netherlands,Rijkswaterstaat WaterWebservices
deblocqvankuffeler.lagevaart,"De Blocq van Kuffeler, Lage Vaart","De Blocq van Kuffeler, Lage Vaart",52.416608,5.227723,,,Netherlands,Rijkswaterstaat WaterWebservices
deeneplaat,Deeneplaat,Deeneplaat,51.739618,4.716721,,,Netherlands,Rijkswaterstaat WaterWebservices
degoudenham.campinghetgroeneeiland,"De Gouden Ham, Camping Het Groene Eiland","De Gouden Ham, Camping Het Groene Eiland",51.834571,5.548624,,,Netherlands,Rijkswaterstaat WaterWebservices
degoudenham.demaaslanden,"De Gouden Ham, De Maaslanden","De Gouden Ham, De Maaslanden",51.8303,5.562303,,,Netherlands,Rijkswaterstaat WaterWebservices
degoudenham.demaasterp,"De Gouden Ham, De Maasterp","De Gouden Ham, De Maasterp",51.834652,5.554369,,,Netherlands,Rijkswaterstaat WaterWebservices
degoudenham.hanzeland,"De Gouden Ham, Hanzeland","De Gouden Ham, Hanzeland",51.826196,5.546664,,,Netherlands,Rijkswaterstaat WaterWebservices
dehaandrik.beneden,"De Haandrik, beneden","De Haandrik, beneden",52.620952,6.694131,,,Netherlands,Rijkswaterstaat WaterWebservices
dehaandrik.boven,"De Haandrik, boven","De Haandrik, boven",52.621387,6.695436,,,Netherlands,Rijkswaterstaat WaterWebservices
dehamert,De Hamert,De Hamert,51.51587,6.152924,,,Netherlands,Rijkswaterstaat WaterWebservices
dehegegerzen.oudemirdum,"De Hege Gerzen, Oudemirdum","De Hege Gerzen, Oudemirdum",52.833115,5.545044,,,Netherlands,Rijkswaterstaat WaterWebservices
dehollepoarte.makkum,"De Holle Poarte, Makkum","De Holle Poarte, Makkum",53.052862,5.37802,,,Netherlands,Rijkswaterstaat WaterWebservices
dehoogewaard.campingbadstrand,"De Hooge Waard, camping badstrand","De Hooge Waard, camping badstrand",51.779529,5.082301,,,Netherlands,Rijkswaterstaat WaterWebservices
dekoog,De Koog,De Koog,53.103606,4.754129,,,Netherlands,Rijkswaterstaat WaterWebservices
dekoog.ecomare.badstrand,"De Koog, Ecomare, badstrand","De Koog, Ecomare, badstrand",53.079046,4.732401,,,Netherlands,Rijkswaterstaat WaterWebservices
dekrim,De Krim,De Krim,53.164407,4.819031,,,Netherlands,Rijkswaterstaat WaterWebservices
delden.sluis.beneden,"Delden, sluis, beneden","Delden, sluis, beneden",52.2457,6.6754,,,Netherlands,Rijkswaterstaat WaterWebservices
delden.sluis.boven,"Delden, sluis, boven","Delden, sluis, boven",52.2472,6.6793,,,Netherlands,Rijkswaterstaat WaterWebservices
delden.sluis.schuif1,"Delden, sluis, schuif 1",boven,52.247067,6.678741,,,Netherlands,Rijkswaterstaat WaterWebservices
delfzijl,Delfzijl,Delfzijl,53.328,6.931,,,Netherlands,Rijkswaterstaat WaterWebservices
delfzijl.buitenhaven,"Delfzijl, buitenhaven","Delfzijl, buitenhaven",53.32101,6.964074,,,Netherlands,Rijkswaterstaat WaterWebservices
delfzijl.oudeeemskanaal.spuisluis,Delfzijl Oude Eemskanaal Spuisluis,Delfzijl Oude Eemskanaal Spuisluis,53.32778,6.92687,,,Netherlands,Rijkswaterstaat WaterWebservices
demosterdpot,De Mosterdpot,De Mosterdpot,51.81925,5.000435,,,Netherlands,Rijkswaterstaat WaterWebservices
denhelder.marsdiep,"Den Helder, Marsdiep","Den Helder, Marsdiep",52.964359,4.74499,,,Netherlands,Rijkswaterstaat WaterWebservices
denhelder.veersteiger,"Den Helder, veersteiger","Den Helder, veersteiger",52.963274,4.778047,,,Netherlands,Rijkswaterstaat WaterWebservices
denhelder.waddenzee.mondingnieuwehaven,Den Helder Waddenzee Monding Nieuwe Haven,Den Helder Waddenzee Monding Nieuwe Haven,52.967226,4.793579,,,Netherlands,Rijkswaterstaat WaterWebservices
denhoorntexel.waddenzee.gatvandestier,Den Hoorn Texel Waddenzee Gat van de Stier,Den Hoorn Texel Waddenzee Gat van de Stier,53.0,4.828333,,,Netherlands,Rijkswaterstaat WaterWebservices
denoever,Den Oever,Den Oever,52.934566,5.103875,,,Netherlands,Rijkswaterstaat WaterWebservices
denoever.ijsselmeer.binnenhaven,"Den Oever, IJsselmeer binnenhaven","Den Oever, IJsselmeer binnenhaven",52.930195,5.047539,,,Netherlands,Rijkswaterstaat WaterWebservices
denoever.ijsselmeer.stevinsluizen.zuid,Den Oever Stevinsluizen zuid,Den Oever Stevinsluizen zuid,52.934036,5.054815,,,Netherlands,Rijkswaterstaat WaterWebservices
denoever.ijsselmeer.vaargeul,Den Oever IJsselmeer Vaargeul,Den Oever IJsselmeer Vaargeul,52.90437,5.0807,,,Netherlands,Rijkswaterstaat WaterWebservices
denoever.spuisluis.binnen,"Den Oever, spuisluis, binnen",ponton,52.936311,5.052922,,,Netherlands,Rijkswaterstaat WaterWebservices
denoever.spuisluizen,"Den Oever, spuisluizen","Den Oever, spuisluizen",52.94281,5.0284,,,Netherlands,Rijkswaterstaat WaterWebservices
denoever.waddenzee.voorhaven,"Den Oever, Waddenzee voorhaven","Den Oever, Waddenzee voorhaven",52.931538,5.045596,,,Netherlands,Rijkswaterstaat WaterWebservices
denoever.waddenzee.voorhaven.kolk,"Den Oever, Waddenzee voorhaven kolk","Den Oever, Waddenzee voorhaven kolk",52.931652,5.045803,,,Netherlands,Rijkswaterstaat WaterWebservices
denoever.zuiderhaven.strand,"Den Oever, zuiderhaven, Strand","Den Oever, zuiderhaven, Strand",52.931638,5.039899,,,Netherlands,Rijkswaterstaat WaterWebservices
denosse,Den Osse,Den Osse,51.745636,3.889908,,,Netherlands,Rijkswaterstaat WaterWebservices
denossebadstrand,Den Osse badstrand,Den Osse badstrand,51.74417,3.887785,,,Netherlands,Rijkswaterstaat WaterWebservices
deoudepol,De oude Pol,De oude Pol,52.39283,5.727666,,,Netherlands,Rijkswaterstaat WaterWebservices
depiet,De Piet,De Piet,51.52142,3.691946,,,Netherlands,Rijkswaterstaat WaterWebservices
depiet.badstrand,"De Piet, badstrand","De Piet, badstrand",51.530635,3.72634,,,Netherlands,Rijkswaterstaat WaterWebservices
deral,De Ral,De Ral,52.407309,5.701693,,,Netherlands,Rijkswaterstaat WaterWebservices
desteeg,De Steeg,De Steeg,52.017067,6.062269,,,Netherlands,Rijkswaterstaat WaterWebservices
desteeg.haven,"De Steeg, haven","De Steeg, haven",52.01012,6.044835,,,Netherlands,Rijkswaterstaat WaterWebservices
devechtgrens,De Vechtgrens,De Vechtgrens,52.610495,6.725196,,,Netherlands,Rijkswaterstaat WaterWebservices
deven,De Ven,De Ven,52.741116,5.2954,,,Netherlands,Rijkswaterstaat WaterWebservices
deventer,Deventer,Deventer,52.251194,6.153247,,,Netherlands,Rijkswaterstaat WaterWebservices
deweed,De Weed,De Weed,52.676387,5.268921,,,Netherlands,Rijkswaterstaat WaterWebservices
dezwaan,De Zwaan,De Zwaan,52.564698,5.833146,,,Netherlands,Rijkswaterstaat WaterWebservices
diemen,Diemen,Diemen,52.349384,4.983599,,,Netherlands,Rijkswaterstaat WaterWebservices
diemen.muidenbrug,Diemen Muiden brug,Diemen Muiden brug,52.333141,5.015217,,,Netherlands,Rijkswaterstaat WaterWebservices
dieren.ijssel,"Dieren, IJssel","Dieren, IJssel",52.049838,6.113642,,,Netherlands,Rijkswaterstaat WaterWebservices
dinteloord.dintelsas,"Dinteloord, Dintelsas","Dinteloord, Dintelsas",51.659155,4.37668,,,Netherlands,Rijkswaterstaat WaterWebservices
dinteloord.volkerak,"Dinteloord, Volkerak","Dinteloord, Volkerak",51.65291,4.316483,,,Netherlands,Rijkswaterstaat WaterWebservices
dinteloord.volkerak.voorheenboeinv3,"Dinteloord, Volkerak, voorheen boei NV3","Dinteloord, Volkerak, voorheen boei NV3",51.652966,4.316622,,,Netherlands,Rijkswaterstaat WaterWebservices
dirksland,Dirksland,Dirksland,51.79419,4.119528,,,Netherlands,Rijkswaterstaat WaterWebservices
dodewaard,Dodewaard,Dodewaard,51.900512,5.630518,,,Netherlands,Rijkswaterstaat WaterWebservices
doekegat,Doekegat,Doekegat,53.466441,6.847737,,,Netherlands,Rijkswaterstaat WaterWebservices
doesburg,Doesburg,Doesburg,52.012434,6.130079,,,Netherlands,Rijkswaterstaat WaterWebservices
doesburg.hetzwarteschaar,"Doesburg, Het Zwarte Schaar",Camping IJsselstrand,52.030895,6.159603,,,Netherlands,Rijkswaterstaat WaterWebservices
doesburg.ijssel,"Doesburg, IJssel","Doesburg, IJssel",52.019532,6.130488,,,Netherlands,Rijkswaterstaat WaterWebservices
dollard.hoogzand,"Dollard, Hoogzand","Dollard, Hoogzand",53.304653,7.221266,,,Netherlands,Rijkswaterstaat WaterWebservices
dollard.west,"Dollard, west","Dollard, west",53.279108,7.120344,,,Netherlands,Rijkswaterstaat WaterWebservices
domburg.badstrand,"Domburg, badstrand","Domburg, badstrand",51.556787,3.473001,,,Netherlands,Rijkswaterstaat WaterWebservices
dongen.kanaal,Dongen kanaal,Donge aflaatwerk,51.62126,4.92728,,,Netherlands,Rijkswaterstaat WaterWebservices
doosje,Doosje,Doosje,52.677677,6.136866,,,Netherlands,Rijkswaterstaat WaterWebservices
doovebalg.midden,"Doove Balg, midden","Doove Balg, midden",53.06092,5.207034,,,Netherlands,Rijkswaterstaat WaterWebservices
doovebalg.oost,"Doove Balg, oost","Doove Balg, oost",53.084389,5.287214,,,Netherlands,Rijkswaterstaat WaterWebservices
doovebalg.west,"Doove Balg, west","Doove Balg, west",53.052903,5.032264,,,Netherlands,Rijkswaterstaat WaterWebservices
dordrecht.dordtschekil,Dordrecht Dordtsche Kil,Dordrecht Dordtsche Kil,51.787782,4.627158,,,Netherlands,Rijkswaterstaat WaterWebservices
dordrecht.drinkwaterinlaat,"Dordrecht, drinkwaterinlaat","Dordrecht, drinkwaterinlaat",51.808578,4.719611,,,Netherlands,Rijkswaterstaat WaterWebservices
dordrecht.oudemaas.benedenmerwede,"Dordrecht Oude Maas, Beneden Merwede","Dordrecht Oude Maas, Beneden Merwede",51.82,4.671,,,Netherlands,Rijkswaterstaat WaterWebservices
dorkwerd.reitdiep,Dorkwerd Reitdiep,vh binnen,53.256512,6.509171,,,Netherlands,Rijkswaterstaat WaterWebservices
dreischor,Dreischor,Dreischor,51.71462,3.99933,,,Netherlands,Rijkswaterstaat WaterWebservices
dreischor.gemaal,"Dreischor, gemaal","Dreischor, gemaal",51.708362,4.002272,,,Netherlands,Rijkswaterstaat WaterWebservices
driel.baggergat,"Driel, baggergat",recreatieplas,51.959428,5.793843,,,Netherlands,Rijkswaterstaat WaterWebservices
driel.beneden,"Driel, beneden","Driel, beneden",51.962992,5.802606,,,Netherlands,Rijkswaterstaat WaterWebservices
driel.boven,"Driel, boven","Driel, boven",51.96584,5.810635,,,Netherlands,Rijkswaterstaat WaterWebservices
dronten,Dronten,Dronten,52.542076,5.718131,,,Netherlands,Rijkswaterstaat WaterWebservices
dronten.elburgerweg,"Dronten, Elburgerweg",Hoge Vaart,52.50868,5.765752,,,Netherlands,Rijkswaterstaat WaterWebservices
dronten.reevesluis.drontermeer,Dronten Reevesluis zuid,Dronten Reevesluis zuid,52.5181,5.8575,,,Netherlands,Rijkswaterstaat WaterWebservices
dronten.reevesluis.vossemeer,Dronten Reevesluis noord,Dronten Reevesluis noord,52.5198,5.8575,,,Netherlands,Rijkswaterstaat WaterWebservices
dronten.roggebotsluis.drontermeer,"Dronten, Roggebotsluis, drontermeer",voorheen zuid,52.544491,5.855172,,,Netherlands,Rijkswaterstaat WaterWebservices
dronten.roggebotsluis.spuikoker,"Dronten, Roggebotsluis, spuikoker","Dronten, Roggebotsluis, spuikoker",52.544981,5.856179,,,Netherlands,Rijkswaterstaat WaterWebservices
dronten.roggebotsluis.vossemeer,"Dronten, Roggebotsluis, Vossemeer",voorheen noord,52.546009,5.855365,,,Netherlands,Rijkswaterstaat WaterWebservices
drontermeerdijk.km0p4,"Drontermeerdijk, kilometer 0.4","Drontermeerdijk, kilometer 0.4",52.541179,5.856154,,,Netherlands,Rijkswaterstaat WaterWebservices
dukegat,Dukegat,Dukegat,53.433611,6.926111,,,Netherlands,Rijkswaterstaat WaterWebservices
dukenburg,Dukenburg,Dukenburg,51.817572,5.811779,,,Netherlands,Rijkswaterstaat WaterWebservices
durgerdam,Durgerdam,Durgerdam,52.371724,5.012617,,,Netherlands,Rijkswaterstaat WaterWebservices
echt.kanaal,"Echt, kanaal","Echt, kanaal",51.106196,5.849101,,,Netherlands,Rijkswaterstaat WaterWebservices
edam,Edam,Edam,52.516051,5.06988,,,Netherlands,Rijkswaterstaat WaterWebservices
edam.badstrand,"Edam, badstrand","Edam, badstrand",52.51937,5.071123,,,Netherlands,Rijkswaterstaat WaterWebservices
eefde,Eefde,Eefde,52.159772,6.233957,,,Netherlands,Rijkswaterstaat WaterWebservices
eefde.sluis.beneden,"Eefde, sluis, beneden","Eefde, sluis, beneden",52.159061,6.22836,,,Netherlands,Rijkswaterstaat WaterWebservices
eefde.sluis.boven,"Eefde, sluis, boven","Eefde, sluis, boven",52.161,6.238,,,Netherlands,Rijkswaterstaat WaterWebservices
eekt,Eekt,Eekt,52.481745,5.837828,,,Netherlands,Rijkswaterstaat WaterWebservices
eemdijk,Eemdijk,Eemdijk,52.261221,5.32236,,,Netherlands,Rijkswaterstaat WaterWebservices
eemhaven,Eemhaven,Eemhaven,51.889213,4.417595,,,Netherlands,Rijkswaterstaat WaterWebservices
eemmeerdijk.km23,"Eemmeerdijk, kilometer 23","Eemmeerdijk, kilometer 23",52.278751,5.355114,,,Netherlands,Rijkswaterstaat WaterWebservices
eemscentrale,Eemscentrale,Eemscentrale,53.443263,6.883823,,,Netherlands,Rijkswaterstaat WaterWebservices
eemshaven.doekegat,"Eemshaven, Doekegat","Eemshaven, Doekegat",53.45529,6.859522,,,Netherlands,Rijkswaterstaat WaterWebservices
eemshaven.haven,"Eemshaven, haven","Eemshaven, haven",53.448702,6.828392,,,Netherlands,Rijkswaterstaat WaterWebservices
eemshaven.waddenzee,"Eemshaven, Waddenzee",stroommeetpaal,53.474392,6.821731,,,Netherlands,Rijkswaterstaat WaterWebservices
egmondaanzee.10kmuitdekust,"Egmond aan Zee,  10 km uit de kust","Egmond aan Zee,  10 km uit de kust",52.635626,4.47303,,,Netherlands,Rijkswaterstaat WaterWebservices
egmondaanzee.1kmuitdekust,"Egmond aan Zee,  1 km uit de kust","Egmond aan Zee,  1 km uit de kust",52.620063,4.607176,,,Netherlands,Rijkswaterstaat WaterWebservices
egmondaanzee.20kmuitdekust,"Egmond aan Zee,  20 km uit de kust","Egmond aan Zee,  20 km uit de kust",52.640914,4.328729,,,Netherlands,Rijkswaterstaat WaterWebservices
egmondaanzee.2kmuitdekust,"Egmond aan Zee,  2 km uit de kust","Egmond aan Zee,  2 km uit de kust",52.622291,4.594687,,,Netherlands,Rijkswaterstaat WaterWebservices
egmondaanzee.30kmuitdekust,"Egmond aan Zee,  30 km uit de kust","Egmond aan Zee,  30 km uit de kust",52.667289,4.179745,,,Netherlands,Rijkswaterstaat WaterWebservices
egmondaanzee.4kmuitdekust,"Egmond aan Zee,  4 km uit de kust","Egmond aan Zee,  4 km uit de kust",52.625624,4.568027,,,Netherlands,Rijkswaterstaat WaterWebservices
egmondaanzee.50kmuitdekust,"Egmond aan Zee,  50 km uit de kust","Egmond aan Zee,  50 km uit de kust",52.695616,3.886461,,,Netherlands,Rijkswaterstaat WaterWebservices
egmondaanzee.70kmuitdekust,"Egmond aan Zee,  70 km uit de kust","Egmond aan Zee,  70 km uit de kust",52.728112,3.593174,,,Netherlands,Rijkswaterstaat WaterWebservices
egmondaanzee.badstrand,"Egmond aan Zee, badstrand","Egmond aan Zee, badstrand",52.618502,4.617141,,,Netherlands,Rijkswaterstaat WaterWebservices
egmondlander,Egmond lander,Egmond lander,52.635,4.6175,,,Netherlands,Rijkswaterstaat WaterWebservices
eibersburen,Eibersburen,Eibersburen,53.22454,6.11644,,,Netherlands,Rijkswaterstaat WaterWebservices
eierland,Eierland,Eierland,53.189691,4.798127,,,Netherlands,Rijkswaterstaat WaterWebservices
eierlandsegat,Eierlandse Gat,Eierlandse Gat,53.2762,4.660347,,,Netherlands,Rijkswaterstaat WaterWebservices
eijsden,Eijsden,Eijsden,50.7795,5.6987,,,Netherlands,Rijkswaterstaat WaterWebservices
eijsden.dorp,"Eijsden, dorp","Eijsden, dorp",50.777254,5.699517,,,Netherlands,Rijkswaterstaat WaterWebservices
eijsden.grens,"Eijsden, grens","Eijsden, grens",50.758,5.682,,,Netherlands,Rijkswaterstaat WaterWebservices
eindhoven.blaarthem,"Eindhoven, Blaarthem",DM18,51.422066,5.446147,,,Netherlands,Rijkswaterstaat WaterWebservices
